# gapseq version: 1.2 2d739a56
# Transporter sequence DB md5sum: b99a77e (2024-05-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|D5CES3|2.A.7.1.10	2.A.7.1.10	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|D5CES3|2.A.7.1.10	80.000	3.28e-55	164	100	tr|A0A0H3GHZ8|A0A0H3GHZ8_KLEPH Guanidinium exporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_03950 PE=3 SV=1	1	105	transporter
gnl|TC-DB|D5CES3|2.A.7.1.10	2.A.7.1.10	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|D5CES3|2.A.7.1.10	80.000	3.28e-55	164	100	tr|A0A0H3GHZ8|A0A0H3GHZ8_KLEPH Guanidinium exporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_03950 PE=3 SV=1	1	105	transporter
gnl|TC-DB|D5CES3|2.A.7.1.10	2.A.7.1.10	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|D5CES3|2.A.7.1.10	80.000	3.28e-55	164	100	tr|A0A0H3GHZ8|A0A0H3GHZ8_KLEPH Guanidinium exporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_03950 PE=3 SV=1	1	105	transporter
gnl|TC-DB|D5CES3|2.A.7.1.10	2.A.7.1.10	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|D5CES3|2.A.7.1.10	80.000	3.28e-55	164	100	tr|A0A0H3GHZ8|A0A0H3GHZ8_KLEPH Guanidinium exporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_03950 PE=3 SV=1	1	105	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q2FD83|2.A.7.1.11	54.839	6.12e-33	108	85	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	4	96	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q2FD83|2.A.7.1.11	54.839	6.12e-33	108	85	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	4	96	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q2FD83|2.A.7.1.11	54.839	6.12e-33	108	85	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	4	96	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q2FD83|2.A.7.1.11	54.839	6.12e-33	108	85	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	4	96	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q2FD83|2.A.7.1.11	54.839	6.12e-33	108	85	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	4	96	transporter
gnl|TC-DB|P69926|2.A.7.1.2	2.A.7.1.2	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P69926|2.A.7.1.2	45.161	8.04e-19	72.8	87	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	4	95	transporter
gnl|TC-DB|P69926|2.A.7.1.2	2.A.7.1.2	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|P69926|2.A.7.1.2	45.161	8.04e-19	72.8	87	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	4	95	transporter
gnl|TC-DB|P69937|2.A.7.1.4	2.A.7.1.4	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P69937|2.A.7.1.4	82.857	4.44e-58	171	100	tr|A0A0H3GHZ8|A0A0H3GHZ8_KLEPH Guanidinium exporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_03950 PE=3 SV=1	1	105	transporter
gnl|TC-DB|O31792|2.A.7.1.6	2.A.7.1.6	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|O31792|2.A.7.1.6	45.098	8.16e-24	85.5	97	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	3	104	transporter
gnl|TC-DB|B0R6K7|2.A.7.1.7	2.A.7.1.7	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|B0R6K7|2.A.7.1.7	44.792	4.37e-23	83.6	86	tr|A0A0H3GZI4|A0A0H3GZI4_KLEPH Orf3/QacEdelta1 fusion protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_p300680 PE=3 SV=1	1	96	transporter
gnl|TC-DB|V2FAS1|2.A.7.17.1	2.A.7.17.1	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|V2FAS1|2.A.7.17.1	75.685	5.30e-161	447	99	tr|A0A0H3GU04|A0A0H3GU04_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28380 PE=4 SV=1	1	292	transporter
gnl|TC-DB|V2FAS1|2.A.7.17.1	2.A.7.17.1	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|V2FAS1|2.A.7.17.1	75.685	5.30e-161	447	99	tr|A0A0H3GU04|A0A0H3GU04_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28380 PE=4 SV=1	1	292	transporter
gnl|TC-DB|V2FAS1|2.A.7.17.1	2.A.7.17.1	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|V2FAS1|2.A.7.17.1	75.685	5.30e-161	447	99	tr|A0A0H3GU04|A0A0H3GU04_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28380 PE=4 SV=1	1	292	transporter
gnl|TC-DB|P46136|2.A.7.17.2	2.A.7.17.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P46136|2.A.7.17.2	75.685	5.59e-160	444	99	tr|A0A0H3GU04|A0A0H3GU04_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28380 PE=4 SV=1	1	292	transporter
gnl|TC-DB|P46136|2.A.7.17.2	2.A.7.17.2	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|P46136|2.A.7.17.2	75.685	5.59e-160	444	99	tr|A0A0H3GU04|A0A0H3GU04_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28380 PE=4 SV=1	1	292	transporter
gnl|TC-DB|P46136|2.A.7.17.2	2.A.7.17.2	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|P46136|2.A.7.17.2	75.685	5.59e-160	444	99	tr|A0A0H3GU04|A0A0H3GU04_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28380 PE=4 SV=1	1	292	transporter
gnl|TC-DB|P46136|2.A.7.17.2	2.A.7.17.2	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|P46136|2.A.7.17.2	75.685	5.59e-160	444	99	tr|A0A0H3GU04|A0A0H3GU04_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28380 PE=4 SV=1	1	292	transporter
gnl|TC-DB|P69210|2.A.7.1.9	2.A.7.1.9	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P69210|2.A.7.1.9	84.404	7.31e-64	186	100	tr|A0A0H3GPF5|A0A0H3GPF5_KLEPH Spermidine export protein MdtI OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=mdtI PE=3 SV=1	1	109	transporter
gnl|TC-DB|P69210|2.A.7.1.9	2.A.7.1.9	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P69210|2.A.7.1.9	84.404	7.31e-64	186	100	tr|A0A0H3GPF5|A0A0H3GPF5_KLEPH Spermidine export protein MdtI OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=mdtI PE=3 SV=1	1	109	transporter
gnl|TC-DB|P69210|2.A.7.1.9	2.A.7.1.9	spermidine	EX_cpd00264_e0	rxn05652,rxn09660,rxn29135,rxn34532,rxn34533,rxn11262	gnl|TC-DB|P69210|2.A.7.1.9	84.404	7.31e-64	186	100	tr|A0A0H3GPF5|A0A0H3GPF5_KLEPH Spermidine export protein MdtI OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=mdtI PE=3 SV=1	1	109	transporter
gnl|TC-DB|P69210|2.A.7.1.9	2.A.7.1.9	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P69210|2.A.7.1.9	84.404	7.31e-64	186	100	tr|A0A0H3GPF5|A0A0H3GPF5_KLEPH Spermidine export protein MdtI OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=mdtI PE=3 SV=1	1	109	transporter
gnl|TC-DB|P63183|2.A.72.1.1	2.A.72.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P63183|2.A.72.1.1	92.605	0.0	1170	100	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	1	622	transporter
gnl|TC-DB|Q8TL61|2.A.72.1.2	2.A.72.1.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q8TL61|2.A.72.1.2	33.174	4.86e-91	291	98	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	16	622	transporter
gnl|TC-DB|Q9CHU5|2.A.72.1.3	2.A.72.1.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9CHU5|2.A.72.1.3	35.305	3.60e-90	290	79	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	16	540	transporter
gnl|TC-DB|D3P9M1|2.A.7.21.9	2.A.7.21.9	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|D3P9M1|2.A.7.21.9	34.234	4.47e-12	57.4	75	tr|A0A0H3GNQ2|A0A0H3GNQ2_KLEPH DMT family transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_27720 PE=4 SV=1	4	113	transporter
gnl|TC-DB|Q47377|2.A.7.22.1	2.A.7.22.1	L-arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q47377|2.A.7.22.1	65.455	7.70e-39	123	99	tr|A0A0H3GUE3|A0A0H3GUE3_KLEPH Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=arnE PE=3 SV=1	3	112	transporter
gnl|TC-DB|P81891|2.A.7.22.2	2.A.7.22.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P81891|2.A.7.22.2	69.159	5.06e-38	121	96	tr|A0A0H3GUE3|A0A0H3GUE3_KLEPH Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=arnE PE=3 SV=1	5	111	transporter
gnl|TC-DB|P81891|2.A.7.22.2	2.A.7.22.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P81891|2.A.7.22.2	69.159	5.06e-38	121	96	tr|A0A0H3GUE3|A0A0H3GUE3_KLEPH Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=arnE PE=3 SV=1	5	111	transporter
gnl|TC-DB|P81891|2.A.7.22.2	2.A.7.22.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P81891|2.A.7.22.2	69.159	5.06e-38	121	96	tr|A0A0H3GUE3|A0A0H3GUE3_KLEPH Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=arnE PE=3 SV=1	5	111	transporter
gnl|TC-DB|Q19A13|2.A.72.3.11	2.A.72.3.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q19A13|2.A.72.3.11	32.715	4.47e-97	311	76	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	1	544	transporter
gnl|TC-DB|Q9FE38|2.A.72.3.10	2.A.72.3.10	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9FE38|2.A.72.3.10	31.409	1.12e-80	268	75	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	12	553	transporter
gnl|TC-DB|Q19A13|2.A.72.3.11	2.A.72.3.11	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q19A13|2.A.72.3.11	32.715	4.47e-97	311	76	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	1	544	transporter
gnl|TC-DB|O48941|2.A.72.3.3	2.A.72.3.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O48941|2.A.72.3.3	31.240	1.90e-90	294	78	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	11	570	transporter
gnl|TC-DB|Q9M7K3|2.A.72.3.4	2.A.72.3.4	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9M7K3|2.A.72.3.4	31.711	9.30e-92	297	77	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	7	554	transporter
gnl|TC-DB|A7J6G4|2.A.72.3.6	2.A.72.3.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|A7J6G4|2.A.72.3.6	30.793	1.86e-79	262	96	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	8	622	transporter
gnl|TC-DB|Q6VVA6|2.A.72.3.7	2.A.72.3.7	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q6VVA6|2.A.72.3.7	31.461	9.18e-91	295	77	tr|A0A0H3GPH2|A0A0H3GPH2_KLEPH Low affinity potassium transport system protein Kup OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=kup PE=3 SV=1	12	577	transporter
gnl|TC-DB|E1ILD8|2.A.7.3.18	2.A.7.3.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|E1ILD8|2.A.7.3.18	87.850	0.0	571	100	tr|A0A0H3GYZ3|A0A0H3GYZ3_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_47330 PE=3 SV=1	1	321	transporter
gnl|TC-DB|E1ILD8|2.A.7.3.18	2.A.7.3.1	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|E1ILD8|2.A.7.3.18	87.850	0.0	571	100	tr|A0A0H3GYZ3|A0A0H3GYZ3_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_47330 PE=3 SV=1	1	321	transporter
gnl|TC-DB|P39314|2.A.7.3.19	2.A.7.3.19	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P39314|2.A.7.3.19	81.931	0.0	501	100	tr|A0A0H3GLI9|A0A0H3GLI9_KLEPH Cationic amino acid transport protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_04480 PE=4 SV=1	1	321	transporter
gnl|TC-DB|P0ABT9|2.A.7.3.26	2.A.7.3.2	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|P0ABT9|2.A.7.3.26	80.822	1.10e-169	469	97	tr|A0A0H3GK88|A0A0H3GK88_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_00930 PE=4 SV=1	2	293	transporter
gnl|TC-DB|P0ABT9|2.A.7.3.26	2.A.7.3.2	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P0ABT9|2.A.7.3.26	80.822	1.10e-169	469	97	tr|A0A0H3GK88|A0A0H3GK88_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_00930 PE=4 SV=1	2	293	transporter
gnl|TC-DB|P0ABT9|2.A.7.3.26	2.A.7.3.2	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|P0ABT9|2.A.7.3.26	80.822	1.10e-169	469	97	tr|A0A0H3GK88|A0A0H3GK88_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_00930 PE=4 SV=1	2	293	transporter
gnl|TC-DB|P0ABT9|2.A.7.3.26	2.A.7.3.2	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|P0ABT9|2.A.7.3.26	80.822	1.10e-169	469	97	tr|A0A0H3GK88|A0A0H3GK88_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_00930 PE=4 SV=1	2	293	transporter
gnl|TC-DB|B0B8F4|2.A.7.3.20	2.A.7.3.20	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|B0B8F4|2.A.7.3.20	26.394	1.57e-06	46.2	80	tr|A0A0H3GQD9|A0A0H3GQD9_KLEPH Transmembrane protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_34470 PE=4 SV=1	19	265	transporter
gnl|TC-DB|Q9L1Z0|2.A.7.3.39	2.A.7.3.39	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q9L1Z0|2.A.7.3.39	26.599	2.99e-15	72.4	88	tr|A0A0H3GNJ2|A0A0H3GNJ2_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_27020 PE=4 SV=1	5	296	transporter
gnl|TC-DB|Q1D740|2.A.7.3.40	2.A.7.3.40	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q1D740|2.A.7.3.40	24.653	1.51e-13	67.0	90	tr|A0A0H3GNJ2|A0A0H3GNJ2_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_27020 PE=4 SV=1	13	297	transporter
gnl|TC-DB|Q31PG5|2.A.7.3.58	2.A.7.3.58	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q31PG5|2.A.7.3.58	24.150	1.65e-13	67.4	86	tr|A0A0H3GNJ2|A0A0H3GNJ2_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_27020 PE=4 SV=1	4	296	transporter
gnl|TC-DB|Q31PG5|2.A.7.3.58	2.A.7.3.58	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q31PG5|2.A.7.3.58	24.150	1.65e-13	67.4	86	tr|A0A0H3GNJ2|A0A0H3GNJ2_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_27020 PE=4 SV=1	4	296	transporter
gnl|TC-DB|Q31PG5|2.A.7.3.58	2.A.7.3.58	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q31PG5|2.A.7.3.58	24.150	1.65e-13	67.4	86	tr|A0A0H3GNJ2|A0A0H3GNJ2_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_27020 PE=4 SV=1	4	296	transporter
gnl|TC-DB|P0ADP5|2.A.7.3.61	2.A.7.3.6	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P0ADP5|2.A.7.3.61	83.278	0.0	514	100	tr|A0A0H3GLM6|A0A0H3GLM6_KLEPH Transport protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_01690 PE=4 SV=1	1	299	transporter
gnl|TC-DB|P0ADP5|2.A.7.3.61	2.A.7.3.6	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|P0ADP5|2.A.7.3.61	83.278	0.0	514	100	tr|A0A0H3GLM6|A0A0H3GLM6_KLEPH Transport protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_01690 PE=4 SV=1	1	299	transporter
gnl|TC-DB|M4V8N5|2.A.7.3.65	2.A.7.3.65	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|M4V8N5|2.A.7.3.65	27.473	6.79e-09	53.1	88	tr|A0A0H3GRE4|A0A0H3GRE4_KLEPH EamA domain-containing protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_32050 PE=3 SV=1	18	279	transporter
gnl|TC-DB|KRN20350.1|2.A.7.3.79	2.A.7.3.7	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|KRN20350.1|2.A.7.3.79	34.084	1.54e-40	141	97	tr|A0A0H3GYX0|A0A0H3GYX0_KLEPH Inner membrane transporter yicL OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52140 PE=4 SV=1	9	310	transporter
